circle_donut_comp(023) (another copy),1,-1
circle_donut_comp(023) (copy),1,-1
circle_donut_comp(023),1,-1
circle_donut_comp(029),1,-1
circle_donut_comp(031),1,-1
circle_donut_comp(032),1,-1
circle_donut_comp(033) (another copy),1,-1
circle_donut_comp(033) (copy),1,-1
circle_donut_comp(033),1,-1
circle_donut_comp(034),1,-1
circle_donut_comp(035),1,-1
circle_donut_comp(036),1,-1
circle_donut_comp(037),1,-1
circle_donut_comp(038),1,-1
circle_donut_comp2(001) (copy),1,-1
circle_donut_comp2(001),1,-1
circle_donut_comp2(002) (copy),1,-1
circle_donut_comp2(002),1,-1
circle_donut_comp2(003) (copy),1,-1
circle_donut_comp2(003),1,-1
circle_donut_comp2(004) (copy),1,-1
circle_donut_comp2(004),1,-1
circle_donut_comp2(005) (copy),1,-1
circle_donut_comp2(005),1,-1
circle_donut_comp2(006) (3rd copy),1,-1
circle_donut_comp2(006) (4th copy),1,-1
circle_donut_comp2(006) (5th copy),1,-1
circle_donut_comp2(006) (6th copy),1,-1
circle_donut_comp2(006) (7th copy),1,-1
circle_donut_comp2(006) (8th copy),1,-1
circle_donut_comp2(006) (9th copy),1,-1
circle_donut_comp2(006) (another copy),1,-1
circle_donut_comp2(006) (copy),1,-1
circle_donut_comp2(006),1,-1
circle_donut_comp2(007) (10th copy),1,-1
circle_donut_comp2(007) (11th copy),1,-1
circle_donut_comp2(007) (3rd copy),1,-1
circle_donut_comp2(007) (4th copy),1,-1
circle_donut_comp2(007) (5th copy),1,-1
circle_donut_comp2(007) (6th copy),1,-1
circle_donut_comp2(007) (7th copy),1,-1
circle_donut_comp2(007) (8th copy),1,-1
circle_donut_comp2(007) (9th copy),1,-1
circle_donut_comp2(007) (another copy),1,-1
circle_donut_comp2(007) (copy),1,-1
circle_donut_comp2(007),1,-1
circle_donut_comp2(008) (copy),1,-1
circle_donut_comp2(008),1,-1
fused_donut(001),1,-1
fused_donut(002),1,-1
fused_donut(003),1,-1
fused_donut(004),1,-1
fused_donut(005),1,-1
fused_donut(006),1,-1
fused_donut(007),1,-1
fused_donut(008),1,-1
fused_donut(009),1,-1
fused_donut(010),1,-1
fused_donut(011),1,-1
fused_donut(012),1,-1
fused_donut(014),1,-1
fused_donut(015),1,-1
fused_donut(016),1,-1
fused_donut(017),1,-1
fused_donut(018),1,-1
fused_donut(019),1,-1
fused_donut(020),1,-1
fused_donut(021),1,-1
fused_donut(022),1,-1
